account_id,product,amount,bucket,is_asset,is_liability,is_off_balance,base_haircut,asf_weight,rsf_weight
A02661,loans,9393754.726607177,8d-30d,True,False,False,0.65,0.0,0.85
A02662,retail_stable,798536.5647690027,overnight,False,True,False,1.0,0.95,0.0
A02663,retail_stable,21315990.388314556,2d-7d,False,True,False,1.0,0.95,0.0
A02664,wholesale_unsecured,4523079.015877423,8d-30d,False,True,False,1.0,0.0,0.0
A02665,wholesale_unsecured,6277222.495523205,overnight,False,True,False,1.0,0.0,0.0
A02666,corporate_operational,1819496.0845578683,31d-90d,False,True,False,1.0,0.5,0.0
A02667,retail_stable,4823224.8083286695,8d-30d,False,True,False,1.0,0.95,0.0
A02668,treasury_hqla,13718917.48584091,8d-30d,True,False,False,0.05,0.0,0.05
A02669,corporate_non_operational,1566847.6389474107,8d-30d,False,True,False,1.0,0.5,0.0
A02670,loans,4358567.151906561,>1y,True,False,False,0.65,0.0,0.85
A02671,corporate_non_operational,1135621.9845887986,2d-7d,False,True,False,1.0,0.5,0.0
A02672,loans,1389183.5019330306,91d-1y,True,False,False,0.65,0.0,0.85
A02673,corporate_non_operational,1051391.0569305425,31d-90d,False,True,False,1.0,0.5,0.0
A02674,committed_facilities,12702519.733874036,8d-30d,False,False,True,1.0,0.0,0.0
A02675,retail_stable,168419.09990519262,8d-30d,False,True,False,1.0,0.95,0.0
A02676,committed_facilities,1527069.7991094843,91d-1y,False,False,True,1.0,0.0,0.0
A02677,retail_stable,5644055.523999559,31d-90d,False,True,False,1.0,0.95,0.0
A02678,loans,16706282.627749627,8d-30d,True,False,False,0.65,0.0,0.85
A02679,corporate_operational,774044.246721064,8d-30d,False,True,False,1.0,0.5,0.0
A02680,corporate_operational,3507853.440556095,overnight,False,True,False,1.0,0.5,0.0
A02681,retail_less_stable,14979929.81575099,overnight,False,True,False,1.0,0.9,0.0
A02682,treasury_hqla,2000299.0288275783,>1y,True,False,False,0.05,0.0,0.05
A02683,corporate_non_operational,1741189.285455771,overnight,False,True,False,1.0,0.5,0.0
A02684,corporate_bonds,2006220.9505528302,8d-30d,True,False,False,0.2,0.0,0.5
A02685,retail_stable,7974188.27988197,>1y,False,True,False,1.0,0.95,0.0
A02686,corporate_non_operational,2381115.419144076,2d-7d,False,True,False,1.0,0.5,0.0
A02687,retail_stable,2855017.719474014,8d-30d,False,True,False,1.0,0.95,0.0
A02688,retail_stable,9726775.771596111,8d-30d,False,True,False,1.0,0.95,0.0
A02689,corporate_bonds,2601456.1559538767,8d-30d,True,False,False,0.2,0.0,0.5
A02690,treasury_hqla,11956313.086084254,91d-1y,True,False,False,0.05,0.0,0.05
A02691,retail_stable,2442140.02433758,overnight,False,True,False,1.0,0.95,0.0
A02692,retail_stable,10774573.253110109,8d-30d,False,True,False,1.0,0.95,0.0
A02693,equities,2673392.8919413183,31d-90d,True,False,False,0.45,0.0,0.85
A02694,committed_facilities,9073217.014011556,91d-1y,False,False,True,1.0,0.0,0.0
A02695,retail_stable,19062581.13954744,2d-7d,False,True,False,1.0,0.95,0.0
A02696,retail_less_stable,2952051.8687098795,overnight,False,True,False,1.0,0.9,0.0
A02697,retail_less_stable,3514176.1641385076,>1y,False,True,False,1.0,0.9,0.0
A02698,corporate_operational,797564.0387478872,31d-90d,False,True,False,1.0,0.5,0.0
A02699,loans,3477648.0729090376,91d-1y,True,False,False,0.65,0.0,0.85
A02700,corporate_operational,787093.9235265737,overnight,False,True,False,1.0,0.5,0.0
A02701,equities,16092101.5992692,8d-30d,True,False,False,0.45,0.0,0.85
A02702,corporate_operational,5592323.721545468,8d-30d,False,True,False,1.0,0.5,0.0
A02703,retail_stable,8443116.988859257,overnight,False,True,False,1.0,0.95,0.0
A02704,retail_less_stable,3938224.47057379,31d-90d,False,True,False,1.0,0.9,0.0
A02705,retail_less_stable,398739.1797137214,8d-30d,False,True,False,1.0,0.9,0.0
A02706,loans,4677919.210298747,91d-1y,True,False,False,0.65,0.0,0.85
A02707,loans,2899172.5826349324,2d-7d,True,False,False,0.65,0.0,0.85
A02708,retail_stable,15919417.843206355,overnight,False,True,False,1.0,0.95,0.0
A02709,corporate_non_operational,1976314.129257023,overnight,False,True,False,1.0,0.5,0.0
A02710,retail_stable,915758.032428535,31d-90d,False,True,False,1.0,0.95,0.0
A02711,retail_stable,15929454.292438332,>1y,False,True,False,1.0,0.95,0.0
A02712,retail_stable,6989719.711547628,2d-7d,False,True,False,1.0,0.95,0.0
A02713,corporate_non_operational,2151601.716513597,>1y,False,True,False,1.0,0.5,0.0
A02714,corporate_non_operational,3727559.7159378445,overnight,False,True,False,1.0,0.5,0.0
A02715,corporate_operational,2923300.903239594,2d-7d,False,True,False,1.0,0.5,0.0
A02716,treasury_hqla,1876047.3808220616,>1y,True,False,False,0.05,0.0,0.05
A02717,retail_stable,3808780.716569904,2d-7d,False,True,False,1.0,0.95,0.0
A02718,equities,4114076.1849757964,8d-30d,True,False,False,0.45,0.0,0.85
A02719,retail_stable,11121733.922575751,2d-7d,False,True,False,1.0,0.95,0.0
A02720,retail_stable,1306014.7554368335,2d-7d,False,True,False,1.0,0.95,0.0
A02721,committed_facilities,4533400.59558371,31d-90d,False,False,True,1.0,0.0,0.0
A02722,corporate_bonds,2533883.542548191,8d-30d,True,False,False,0.2,0.0,0.5
A02723,loans,3754057.9466191763,91d-1y,True,False,False,0.65,0.0,0.85
A02724,corporate_bonds,8319016.466226875,overnight,True,False,False,0.2,0.0,0.5
A02725,retail_stable,11865991.827779848,8d-30d,False,True,False,1.0,0.95,0.0
A02726,loans,3171070.0313948463,>1y,True,False,False,0.65,0.0,0.85
A02727,corporate_bonds,2236872.216944208,91d-1y,True,False,False,0.2,0.0,0.5
A02728,retail_stable,3876819.955133833,91d-1y,False,True,False,1.0,0.95,0.0
A02729,corporate_bonds,434357.7816146653,91d-1y,True,False,False,0.2,0.0,0.5
A02730,corporate_non_operational,1245530.7471760064,8d-30d,False,True,False,1.0,0.5,0.0
A02731,loans,1402375.3370249984,8d-30d,True,False,False,0.65,0.0,0.85
A02732,corporate_operational,589358.117069095,2d-7d,False,True,False,1.0,0.5,0.0
A02733,retail_stable,1967471.774130953,8d-30d,False,True,False,1.0,0.95,0.0
A02734,loans,4003950.8746922426,91d-1y,True,False,False,0.65,0.0,0.85
A02735,wholesale_unsecured,40452986.98222696,8d-30d,False,True,False,1.0,0.0,0.0
A02736,committed_facilities,1053393.311742396,91d-1y,False,False,True,1.0,0.0,0.0
A02737,loans,2809963.567976895,8d-30d,True,False,False,0.65,0.0,0.85
A02738,corporate_non_operational,4083585.8056487194,>1y,False,True,False,1.0,0.5,0.0
A02739,wholesale_unsecured,17772214.300030787,overnight,False,True,False,1.0,0.0,0.0
A02740,corporate_operational,2166443.5939419596,overnight,False,True,False,1.0,0.5,0.0
A02741,corporate_bonds,8570852.500203302,overnight,True,False,False,0.2,0.0,0.5
A02742,wholesale_unsecured,22430668.592878286,91d-1y,False,True,False,1.0,0.0,0.0
A02743,corporate_bonds,1682554.5300079403,2d-7d,True,False,False,0.2,0.0,0.5
A02744,corporate_non_operational,8726089.496624788,2d-7d,False,True,False,1.0,0.5,0.0
A02745,retail_less_stable,6923104.293102428,8d-30d,False,True,False,1.0,0.9,0.0
A02746,committed_facilities,7829109.273450684,overnight,False,False,True,1.0,0.0,0.0
A02747,loans,8807835.79393545,>1y,True,False,False,0.65,0.0,0.85
A02748,treasury_hqla,15316697.824789427,>1y,True,False,False,0.05,0.0,0.05
A02749,corporate_bonds,1895082.355274365,8d-30d,True,False,False,0.2,0.0,0.5
A02750,loans,979634.2930498505,2d-7d,True,False,False,0.65,0.0,0.85
A02751,retail_stable,9690855.102068903,overnight,False,True,False,1.0,0.95,0.0
A02752,retail_less_stable,10830575.559125153,overnight,False,True,False,1.0,0.9,0.0
A02753,corporate_bonds,8124516.23176749,31d-90d,True,False,False,0.2,0.0,0.5
A02754,corporate_operational,1945420.844190767,31d-90d,False,True,False,1.0,0.5,0.0
A02755,loans,2332514.968442097,91d-1y,True,False,False,0.65,0.0,0.85
A02756,treasury_hqla,9571628.20327505,2d-7d,True,False,False,0.05,0.0,0.05
A02757,retail_less_stable,1993899.8316434096,2d-7d,False,True,False,1.0,0.9,0.0
A02758,committed_facilities,1931636.6604959522,2d-7d,False,False,True,1.0,0.0,0.0
A02759,retail_stable,798508.7400929169,31d-90d,False,True,False,1.0,0.95,0.0
A02760,treasury_hqla,16735701.207815692,>1y,True,False,False,0.05,0.0,0.05
A02761,corporate_operational,13764247.708085665,overnight,False,True,False,1.0,0.5,0.0
A02762,corporate_operational,3078312.32643215,overnight,False,True,False,1.0,0.5,0.0
A02763,treasury_hqla,4942309.135798056,>1y,True,False,False,0.05,0.0,0.05
A02764,loans,3478057.3100393475,overnight,True,False,False,0.65,0.0,0.85
A02765,loans,3176121.615581976,8d-30d,True,False,False,0.65,0.0,0.85
A02766,retail_less_stable,10866825.848391801,2d-7d,False,True,False,1.0,0.9,0.0
A02767,wholesale_unsecured,958161.5052788612,overnight,False,True,False,1.0,0.0,0.0
A02768,loans,4378067.527240013,31d-90d,True,False,False,0.65,0.0,0.85
A02769,corporate_non_operational,6707361.860877243,91d-1y,False,True,False,1.0,0.5,0.0
A02770,retail_less_stable,2236497.3629348236,overnight,False,True,False,1.0,0.9,0.0
A02771,retail_stable,1886675.9941873804,8d-30d,False,True,False,1.0,0.95,0.0
A02772,retail_stable,336109.20933225076,8d-30d,False,True,False,1.0,0.95,0.0
A02773,loans,9265724.14510744,91d-1y,True,False,False,0.65,0.0,0.85
A02774,retail_less_stable,1888979.8862578443,31d-90d,False,True,False,1.0,0.9,0.0
A02775,loans,3734465.826574054,>1y,True,False,False,0.65,0.0,0.85
A02776,retail_less_stable,762947.542021075,31d-90d,False,True,False,1.0,0.9,0.0
A02777,retail_stable,4274166.650804032,overnight,False,True,False,1.0,0.95,0.0
A02778,loans,2997199.8649993557,>1y,True,False,False,0.65,0.0,0.85
A02779,retail_stable,1585534.370570738,2d-7d,False,True,False,1.0,0.95,0.0
A02780,retail_stable,975809.6383425269,overnight,False,True,False,1.0,0.95,0.0
A02781,corporate_operational,1974087.9679706409,2d-7d,False,True,False,1.0,0.5,0.0
A02782,loans,2392132.0446381955,91d-1y,True,False,False,0.65,0.0,0.85
A02783,retail_stable,3070289.7883472084,31d-90d,False,True,False,1.0,0.95,0.0
A02784,corporate_bonds,3195851.2490752516,31d-90d,True,False,False,0.2,0.0,0.5
A02785,treasury_hqla,3648094.133883776,91d-1y,True,False,False,0.05,0.0,0.05
A02786,loans,1006330.0272989096,91d-1y,True,False,False,0.65,0.0,0.85
A02787,retail_stable,2530338.506936567,>1y,False,True,False,1.0,0.95,0.0
A02788,retail_less_stable,1327456.2853464207,91d-1y,False,True,False,1.0,0.9,0.0
A02789,corporate_operational,534545.701051195,91d-1y,False,True,False,1.0,0.5,0.0
A02790,equities,1237255.922702203,91d-1y,True,False,False,0.45,0.0,0.85
A02791,retail_less_stable,25391276.93167575,91d-1y,False,True,False,1.0,0.9,0.0
A02792,loans,20686716.720851403,91d-1y,True,False,False,0.65,0.0,0.85
A02793,corporate_operational,26353220.96654083,overnight,False,True,False,1.0,0.5,0.0
A02794,corporate_non_operational,648429.838134345,31d-90d,False,True,False,1.0,0.5,0.0
A02795,retail_less_stable,19372508.888756603,2d-7d,False,True,False,1.0,0.9,0.0
A02796,retail_stable,2582402.140443464,2d-7d,False,True,False,1.0,0.95,0.0
A02797,treasury_hqla,1249843.026627243,91d-1y,True,False,False,0.05,0.0,0.05
A02798,wholesale_unsecured,7918393.372086918,8d-30d,False,True,False,1.0,0.0,0.0
A02799,committed_facilities,2365341.192419412,31d-90d,False,False,True,1.0,0.0,0.0
A02800,committed_facilities,2367503.8939419743,>1y,False,False,True,1.0,0.0,0.0
A02801,loans,3911753.266556964,overnight,True,False,False,0.65,0.0,0.85
A02802,retail_stable,5388823.947161366,overnight,False,True,False,1.0,0.95,0.0
A02803,corporate_bonds,2439966.441791865,>1y,True,False,False,0.2,0.0,0.5
A02804,treasury_hqla,1452009.8573717938,>1y,True,False,False,0.05,0.0,0.05
A02805,wholesale_unsecured,2345699.744606396,overnight,False,True,False,1.0,0.0,0.0
A02806,corporate_operational,2382792.439097156,>1y,False,True,False,1.0,0.5,0.0
A02807,corporate_operational,12100892.728891468,>1y,False,True,False,1.0,0.5,0.0
A02808,retail_stable,1504742.7484226355,overnight,False,True,False,1.0,0.95,0.0
A02809,committed_facilities,12587541.50511886,>1y,False,False,True,1.0,0.0,0.0
A02810,retail_stable,6215060.106513006,31d-90d,False,True,False,1.0,0.95,0.0
A02811,retail_less_stable,8039566.935050847,8d-30d,False,True,False,1.0,0.9,0.0
A02812,loans,5893478.37392019,overnight,True,False,False,0.65,0.0,0.85
A02813,treasury_hqla,498249.6948495665,91d-1y,True,False,False,0.05,0.0,0.05
A02814,treasury_hqla,4426194.595368867,91d-1y,True,False,False,0.05,0.0,0.05
A02815,loans,167474.83665455988,91d-1y,True,False,False,0.65,0.0,0.85
A02816,retail_less_stable,5447102.976925051,overnight,False,True,False,1.0,0.9,0.0
A02817,corporate_non_operational,2555028.132078242,2d-7d,False,True,False,1.0,0.5,0.0
A02818,retail_less_stable,3248427.8420305615,2d-7d,False,True,False,1.0,0.9,0.0
A02819,retail_stable,3511828.398737818,overnight,False,True,False,1.0,0.95,0.0
A02820,retail_stable,3126531.5015333276,8d-30d,False,True,False,1.0,0.95,0.0
A02821,treasury_hqla,7874278.580748387,91d-1y,True,False,False,0.05,0.0,0.05
A02822,retail_stable,1477115.8539090187,>1y,False,True,False,1.0,0.95,0.0
A02823,corporate_non_operational,585909.1088813534,8d-30d,False,True,False,1.0,0.5,0.0
A02824,retail_stable,1627464.2610270758,2d-7d,False,True,False,1.0,0.95,0.0
A02825,corporate_non_operational,1276712.1667567529,overnight,False,True,False,1.0,0.5,0.0
A02826,loans,1925746.0673081623,91d-1y,True,False,False,0.65,0.0,0.85
A02827,loans,21160733.452468462,91d-1y,True,False,False,0.65,0.0,0.85
A02828,retail_stable,2248497.241171066,>1y,False,True,False,1.0,0.95,0.0
A02829,loans,4985309.877210341,31d-90d,True,False,False,0.65,0.0,0.85
A02830,committed_facilities,2163979.9193744897,31d-90d,False,False,True,1.0,0.0,0.0
A02831,loans,14788783.857725559,8d-30d,True,False,False,0.65,0.0,0.85
A02832,committed_facilities,5313176.875728472,31d-90d,False,False,True,1.0,0.0,0.0
A02833,corporate_bonds,5517741.371919692,>1y,True,False,False,0.2,0.0,0.5
A02834,loans,13139902.523994595,31d-90d,True,False,False,0.65,0.0,0.85
A02835,corporate_non_operational,5013675.417530441,overnight,False,True,False,1.0,0.5,0.0
A02836,wholesale_unsecured,3231100.96766361,overnight,False,True,False,1.0,0.0,0.0
A02837,retail_less_stable,2145304.8316369597,overnight,False,True,False,1.0,0.9,0.0
A02838,corporate_operational,4100363.7432063366,2d-7d,False,True,False,1.0,0.5,0.0
A02839,retail_stable,1573130.4138090147,2d-7d,False,True,False,1.0,0.95,0.0
A02840,corporate_non_operational,5159442.496322014,overnight,False,True,False,1.0,0.5,0.0
A02841,corporate_operational,806725.5152712943,31d-90d,False,True,False,1.0,0.5,0.0
A02842,retail_stable,7582844.4059798345,8d-30d,False,True,False,1.0,0.95,0.0
A02843,retail_stable,966185.4860848003,overnight,False,True,False,1.0,0.95,0.0
A02844,wholesale_unsecured,3964096.7589711114,overnight,False,True,False,1.0,0.0,0.0
A02845,retail_less_stable,1433433.3499632867,2d-7d,False,True,False,1.0,0.9,0.0
A02846,retail_stable,3361183.1353463503,overnight,False,True,False,1.0,0.95,0.0
A02847,corporate_non_operational,2221562.4867563476,overnight,False,True,False,1.0,0.5,0.0
A02848,loans,3225120.198393687,8d-30d,True,False,False,0.65,0.0,0.85
A02849,equities,3231000.278291486,>1y,True,False,False,0.45,0.0,0.85
A02850,treasury_hqla,906040.7281194975,91d-1y,True,False,False,0.05,0.0,0.05
A02851,equities,2864583.231216233,31d-90d,True,False,False,0.45,0.0,0.85
A02852,retail_stable,4657225.249789291,31d-90d,False,True,False,1.0,0.95,0.0
A02853,corporate_operational,2277821.5268590925,8d-30d,False,True,False,1.0,0.5,0.0
A02854,committed_facilities,451382.37410481094,8d-30d,False,False,True,1.0,0.0,0.0
A02855,loans,9548882.999621553,2d-7d,True,False,False,0.65,0.0,0.85
A02856,retail_stable,2425785.8960059104,overnight,False,True,False,1.0,0.95,0.0
A02857,corporate_non_operational,2038842.3591894219,overnight,False,True,False,1.0,0.5,0.0
A02858,corporate_non_operational,20765030.773028377,overnight,False,True,False,1.0,0.5,0.0
A02859,committed_facilities,15706578.260326039,8d-30d,False,False,True,1.0,0.0,0.0
A02860,retail_stable,7621774.6619966775,8d-30d,False,True,False,1.0,0.95,0.0
A02861,retail_stable,667287.1434005687,31d-90d,False,True,False,1.0,0.95,0.0
A02862,treasury_hqla,3913868.852106776,>1y,True,False,False,0.05,0.0,0.05
A02863,loans,20644168.90534906,>1y,True,False,False,0.65,0.0,0.85
A02864,corporate_operational,5389725.9638832435,overnight,False,True,False,1.0,0.5,0.0
A02865,loans,2910625.110935157,>1y,True,False,False,0.65,0.0,0.85
A02866,corporate_operational,22637695.894225504,8d-30d,False,True,False,1.0,0.5,0.0
A02867,treasury_hqla,5601388.698085846,31d-90d,True,False,False,0.05,0.0,0.05
A02868,retail_less_stable,157528.06128242647,8d-30d,False,True,False,1.0,0.9,0.0
A02869,retail_stable,4248256.531953914,8d-30d,False,True,False,1.0,0.95,0.0
A02870,retail_stable,5138609.844508084,31d-90d,False,True,False,1.0,0.95,0.0
A02871,retail_less_stable,8153929.546843758,8d-30d,False,True,False,1.0,0.9,0.0
A02872,equities,999397.4312383048,91d-1y,True,False,False,0.45,0.0,0.85
A02873,retail_less_stable,7928970.019634311,overnight,False,True,False,1.0,0.9,0.0
A02874,retail_stable,1851159.1140430425,overnight,False,True,False,1.0,0.95,0.0
A02875,retail_stable,784879.0390348708,overnight,False,True,False,1.0,0.95,0.0
A02876,committed_facilities,2697617.700540576,2d-7d,False,False,True,1.0,0.0,0.0
A02877,retail_less_stable,3945467.1644128067,2d-7d,False,True,False,1.0,0.9,0.0
A02878,committed_facilities,20514463.11833095,31d-90d,False,False,True,1.0,0.0,0.0
A02879,loans,1034507.5471863431,8d-30d,True,False,False,0.65,0.0,0.85
A02880,loans,304519.41323049803,31d-90d,True,False,False,0.65,0.0,0.85
A02881,retail_less_stable,5684923.896233095,8d-30d,False,True,False,1.0,0.9,0.0
A02882,treasury_hqla,3157021.6635256903,>1y,True,False,False,0.05,0.0,0.05
A02883,retail_less_stable,12342964.403224047,>1y,False,True,False,1.0,0.9,0.0
A02884,corporate_non_operational,2493760.003102611,31d-90d,False,True,False,1.0,0.5,0.0
A02885,corporate_operational,1487968.833640362,overnight,False,True,False,1.0,0.5,0.0
A02886,corporate_bonds,4821763.596233425,31d-90d,True,False,False,0.2,0.0,0.5
A02887,corporate_non_operational,5345151.30875337,overnight,False,True,False,1.0,0.5,0.0
A02888,retail_stable,4199591.091609705,overnight,False,True,False,1.0,0.95,0.0
A02889,retail_less_stable,829416.771148724,overnight,False,True,False,1.0,0.9,0.0
A02890,retail_stable,801996.132314411,2d-7d,False,True,False,1.0,0.95,0.0
A02891,wholesale_unsecured,1007011.8633823723,overnight,False,True,False,1.0,0.0,0.0
A02892,retail_less_stable,4929888.891291372,>1y,False,True,False,1.0,0.9,0.0
A02893,treasury_hqla,858278.7658434612,91d-1y,True,False,False,0.05,0.0,0.05
A02894,retail_stable,5632209.291838255,overnight,False,True,False,1.0,0.95,0.0
A02895,committed_facilities,858655.4064898036,31d-90d,False,False,True,1.0,0.0,0.0
A02896,loans,484349.0110433838,31d-90d,True,False,False,0.65,0.0,0.85
A02897,retail_stable,5248030.0572686605,overnight,False,True,False,1.0,0.95,0.0
A02898,retail_stable,7802545.386454816,overnight,False,True,False,1.0,0.95,0.0
A02899,retail_less_stable,1161301.0223287137,8d-30d,False,True,False,1.0,0.9,0.0
A02900,loans,11580975.816067249,31d-90d,True,False,False,0.65,0.0,0.85
A02901,retail_less_stable,7815938.38385465,2d-7d,False,True,False,1.0,0.9,0.0
A02902,loans,5003734.280763314,2d-7d,True,False,False,0.65,0.0,0.85
A02903,retail_stable,22938440.57101119,8d-30d,False,True,False,1.0,0.95,0.0
A02904,corporate_non_operational,1770170.8045959375,8d-30d,False,True,False,1.0,0.5,0.0
